Calendar year,Month,ABS remoteness area,Cause of injury,Age group,Sex,Road user,Counterparty,Count of cases,Bed days,Died_cases,Died_bed_days,Hospitalisations
2015,November,Remote,Traffic,40-64,Male,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2015,November,Remote,Traffic,40-64,Male,Car passenger,Non-collision transport accident,1.0,1,,,1
2015,November,Remote,Traffic,40-64,Male,Heavy transport driver,Non-collision transport accident,1.0,15,,,1
2015,November,Remote,Traffic,40-64,Male,Motorcyclist,Fixed or stationary object,,6,,,0
2015,November,Remote,Traffic,40-64,Male,Motorcyclist,Non-collision transport accident,1.0,2,,,1
2015,November,Remote,Traffic,40-64,Male,Motorcyclist,Other and unspecified transport accidents,,14,,,0
2015,November,Remote,Traffic,40-64,Male,Motorcyclist,Pedestrian or animal,,8,,,0
2015,November,Remote,Traffic,40-64,Male,Pedal cyclist,"Car, pick-up truck or van",1.0,1,,,1
2015,November,Remote,Traffic,40-64,Male,Pedal cyclist,Non-collision transport accident,1.0,2,,,1
2015,November,Remote,Traffic,40-64,Male,Pedal cyclist,Other and unspecified transport accidents,1.0,1,,,1
2015,November,Remote,Traffic,40-64,Male,Pedal cyclist,Pedal cycle,1.0,1,,,1
2015,November,Remote,Traffic,65-74,Male,Car driver,Fixed or stationary object,1.0,1,,,1
2015,November,Remote,Traffic,8-16,Male,Motorcyclist,Non-collision transport accident,1.0,1,,,1
2015,November,Remote,Traffic,8-16,Male,Motorcyclist,Other and unspecified transport accidents,2.0,2,,,2
2015,November,Remote,Traffic,8-16,Male,Pedal cyclist,Non-collision transport accident,1.0,1,,,1
2015,November,Remote,Unknown traffic,0-7,Male,Not applicable,Not applicable,,3,,,0
2015,November,Remote,Unknown traffic,17-25,Female,Not applicable,Not applicable,2.0,7,,,2
2015,November,Remote,Unknown traffic,17-25,Male,Not applicable,Not applicable,6.0,13,,,6
2015,November,Remote,Unknown traffic,26-39,Female,Not applicable,Not applicable,1.0,12,,,1
2015,November,Remote,Unknown traffic,40-64,Male,Not applicable,Not applicable,2.0,5,,,2
2015,November,Remote,Unknown traffic,75+,Male,Not applicable,Not applicable,1.0,1,,,1
2015,November,Remote,Unknown traffic,8-16,Female,Not applicable,Not applicable,4.0,5,,,4
2015,November,Remote,Unknown traffic,8-16,Male,Not applicable,Not applicable,3.0,3,,,3
2015,October,Major Cities,All other trauma events,0-7,Female,Not applicable,Not applicable,939.0,1239,,,939
2015,October,Major Cities,All other trauma events,0-7,Male,Not applicable,Not applicable,1261.0,1806,,,1261
2015,October,Major Cities,All other trauma events,17-25,Female,Not applicable,Not applicable,1042.0,1988,2.0,2.0,1040
2015,October,Major Cities,All other trauma events,17-25,Male,Not applicable,Not applicable,1860.0,3559,2.0,4.0,1858
2015,October,Major Cities,All other trauma events,26-39,Female,Not applicable,Not applicable,1285.0,2910,,,1285
2015,October,Major Cities,All other trauma events,26-39,Male,Not applicable,Not applicable,2556.0,5322,5.0,53.0,2551
2015,October,Major Cities,All other trauma events,40-64,Female,Not applicable,Not applicable,2767.0,9925,6.0,11.0,2761
2015,October,Major Cities,All other trauma events,40-64,Male,Not applicable,Not applicable,3486.0,11216,10.0,35.0,3476
2015,October,Major Cities,All other trauma events,40-64,intersex or indeterminate or missing,Not applicable,Not applicable,1.0,1,,,1
2015,October,Major Cities,All other trauma events,65-74,Female,Not applicable,Not applicable,1365.0,10081,12.0,154.0,1353
2015,October,Major Cities,All other trauma events,65-74,Male,Not applicable,Not applicable,1025.0,6505,11.0,132.0,1014
2015,October,Major Cities,All other trauma events,75+,Female,Not applicable,Not applicable,4169.0,52110,69.0,607.0,4100
2015,October,Major Cities,All other trauma events,75+,Male,Not applicable,Not applicable,1976.0,22027,41.0,480.0,1935
2015,October,Major Cities,All other trauma events,8-16,Female,Not applicable,Not applicable,694.0,994,,,694
2015,October,Major Cities,All other trauma events,8-16,Male,Not applicable,Not applicable,1071.0,1553,,,1071
2015,October,Major Cities,Medical events,0-7,Female,Not applicable,Not applicable,10808.0,30481,18.0,94.0,10790
2015,October,Major Cities,Medical events,0-7,Male,Not applicable,Not applicable,14844.0,40812,13.0,59.0,14831
2015,October,Major Cities,Medical events,0-7,intersex or indeterminate or missing,Not applicable,Not applicable,3.0,12,,,3
2015,October,Major Cities,Medical events,17-25,Female,Not applicable,Not applicable,19000.0,43171,2.0,3.0,18998
2015,October,Major Cities,Medical events,17-25,Male,Not applicable,Not applicable,8880.0,25189,4.0,35.0,8876
2015,October,Major Cities,Medical events,17-25,intersex or indeterminate or missing,Not applicable,Not applicable,4.0,6,,,4
2015,October,Major Cities,Medical events,26-39,Female,Not applicable,Not applicable,55290.0,130627,10.0,182.0,55280
2015,October,Major Cities,Medical events,26-39,Male,Not applicable,Not applicable,20497.0,53647,13.0,136.0,20484
2015,October,Major Cities,Medical events,40-64,Female,Not applicable,Not applicable,88055.0,183402,170.0,1877.0,87885
2015,October,Major Cities,Medical events,40-64,Male,Not applicable,Not applicable,78743.0,176183,210.0,2176.0,78533
2015,October,Major Cities,Medical events,40-64,intersex or indeterminate or missing,Not applicable,Not applicable,5.0,13,,,5
2015,October,Major Cities,Medical events,65-74,Female,Not applicable,Not applicable,42989.0,102138,176.0,1926.0,42813
2015,October,Major Cities,Medical events,65-74,Male,Not applicable,Not applicable,49973.0,112848,254.0,2452.0,49719
2015,October,Major Cities,Medical events,75+,Female,Not applicable,Not applicable,49829.0,203836,706.0,7039.0,49123
2015,October,Major Cities,Medical events,75+,Male,Not applicable,Not applicable,55118.0,180578,708.0,7426.0,54410
2015,October,Major Cities,Medical events,75+,intersex or indeterminate or missing,Not applicable,Not applicable,1.0,1,,,1
2015,October,Major Cities,Medical events,8-16,Female,Not applicable,Not applicable,5312.0,11873,2.0,10.0,5310
2015,October,Major Cities,Medical events,8-16,Male,Not applicable,Not applicable,5391.0,9566,1.0,8.0,5390
2015,October,Major Cities,Non-traffic,0-7,Female,Not applicable,Not applicable,24.0,39,,,24
2015,October,Major Cities,Non-traffic,0-7,Male,Not applicable,Not applicable,25.0,43,,,25
2015,October,Major Cities,Non-traffic,17-25,Female,Not applicable,Not applicable,22.0,67,,,22
2015,October,Major Cities,Non-traffic,17-25,Male,Not applicable,Not applicable,126.0,316,,,126
2015,October,Major Cities,Non-traffic,26-39,Female,Not applicable,Not applicable,26.0,39,,,26
2015,October,Major Cities,Non-traffic,26-39,Male,Not applicable,Not applicable,150.0,506,,,150
2015,October,Major Cities,Non-traffic,40-64,Female,Not applicable,Not applicable,42.0,129,,,42
2015,October,Major Cities,Non-traffic,40-64,Male,Not applicable,Not applicable,184.0,581,,,184
2015,October,Major Cities,Non-traffic,65-74,Female,Not applicable,Not applicable,6.0,42,,,6
2015,October,Major Cities,Non-traffic,65-74,Male,Not applicable,Not applicable,15.0,57,,,15
2015,October,Major Cities,Non-traffic,75+,Female,Not applicable,Not applicable,13.0,260,,,13
2015,October,Major Cities,Non-traffic,75+,Male,Not applicable,Not applicable,13.0,107,,,13
2015,October,Major Cities,Non-traffic,8-16,Female,Not applicable,Not applicable,13.0,21,,,13
2015,October,Major Cities,Non-traffic,8-16,Male,Not applicable,Not applicable,115.0,228,,,115
2015,October,Major Cities,Other transport,0-7,Male,Not applicable,Not applicable,1.0,1,,,1
2015,October,Major Cities,Other transport,17-25,Female,Not applicable,Not applicable,4.0,5,,,4
2015,October,Major Cities,Other transport,17-25,Male,Not applicable,Not applicable,10.0,29,,,10
2015,October,Major Cities,Other transport,26-39,Female,Not applicable,Not applicable,3.0,5,,,3
2015,October,Major Cities,Other transport,26-39,Male,Not applicable,Not applicable,15.0,37,,,15
2015,October,Major Cities,Other transport,40-64,Female,Not applicable,Not applicable,12.0,19,,,12
2015,October,Major Cities,Other transport,40-64,Male,Not applicable,Not applicable,27.0,354,,,27
2015,October,Major Cities,Other transport,65-74,Female,Not applicable,Not applicable,4.0,22,,,4
2015,October,Major Cities,Other transport,65-74,Male,Not applicable,Not applicable,4.0,46,,,4
2015,October,Major Cities,Other transport,75+,Female,Not applicable,Not applicable,1.0,96,,,1
2015,October,Major Cities,Other transport,8-16,Female,Not applicable,Not applicable,1.0,21,,,1
2015,October,Major Cities,Other transport,8-16,Male,Not applicable,Not applicable,7.0,11,,,7
2015,October,Major Cities,Traffic,0-7,Female,Car passenger,"Car, pick-up truck or van",6.0,332,,,6
2015,October,Major Cities,Traffic,0-7,Female,Car passenger,Fixed or stationary object,3.0,5,,,3
2015,October,Major Cities,Traffic,0-7,Female,Car passenger,Heavy transport vehicle or bus,2.0,16,,,2
2015,October,Major Cities,Traffic,0-7,Female,Car passenger,Non-collision transport accident,1.0,2,,,1
2015,October,Major Cities,Traffic,0-7,Female,Pedal cyclist,Non-collision transport accident,1.0,1,,,1
2015,October,Major Cities,Traffic,0-7,Female,Pedestrian,"Car, pick-up truck or van",2.0,2,,,2
2015,October,Major Cities,Traffic,0-7,Female,Pedestrian,Pedal cycle,1.0,1,,,1
2015,October,Major Cities,Traffic,0-7,Female,Pick-up truck or van occupant,Non-collision transport accident,1.0,1,,,1
2015,October,Major Cities,Traffic,0-7,Male,Car passenger,"Car, pick-up truck or van",9.0,24,,,9
2015,October,Major Cities,Traffic,0-7,Male,Car passenger,Fixed or stationary object,3.0,6,,,3
2015,October,Major Cities,Traffic,0-7,Male,Car passenger,Heavy transport vehicle or bus,1.0,1,,,1
2015,October,Major Cities,Traffic,0-7,Male,Pedal cyclist,"Car, pick-up truck or van",3.0,3,,,3
2015,October,Major Cities,Traffic,0-7,Male,Pedal cyclist,Non-collision transport accident,6.0,7,,,6
2015,October,Major Cities,Traffic,0-7,Male,Pedal cyclist,Other and unspecified transport accidents,3.0,3,,,3
2015,October,Major Cities,Traffic,0-7,Male,Pedestrian,"Car, pick-up truck or van",4.0,7,,,4
2015,October,Major Cities,Traffic,17-25,Female,Car driver,"Car, pick-up truck or van",58.0,97,,,58
2015,October,Major Cities,Traffic,17-25,Female,Car driver,Fixed or stationary object,17.0,44,,,17
2015,October,Major Cities,Traffic,17-25,Female,Car driver,Heavy transport vehicle or bus,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Female,Car driver,Non-collision transport accident,6.0,38,,,6
2015,October,Major Cities,Traffic,17-25,Female,Car passenger,"Car, pick-up truck or van",29.0,49,,,29
2015,October,Major Cities,Traffic,17-25,Female,Car passenger,Fixed or stationary object,9.0,135,,,9
2015,October,Major Cities,Traffic,17-25,Female,Car passenger,Heavy transport vehicle or bus,2.0,2,,,2
2015,October,Major Cities,Traffic,17-25,Female,Car passenger,Non-collision transport accident,4.0,5,,,4
2015,October,Major Cities,Traffic,17-25,Female,Car unknown position,"Car, pick-up truck or van",1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Female,Car unknown position,Fixed or stationary object,1.0,3,,,1
2015,October,Major Cities,Traffic,17-25,Female,Car unknown position,Other and unspecified transport accidents,5.0,7,,,5
2015,October,Major Cities,Traffic,17-25,Female,Motorcyclist,"Car, pick-up truck or van",4.0,5,,,4
2015,October,Major Cities,Traffic,17-25,Female,Motorcyclist,Fixed or stationary object,2.0,6,,,2
2015,October,Major Cities,Traffic,17-25,Female,Motorcyclist,Non-collision transport accident,3.0,5,,,3
2015,October,Major Cities,Traffic,17-25,Female,Motorcyclist,Other and unspecified transport accidents,,28,,,0
2015,October,Major Cities,Traffic,17-25,Female,Other or unknown,Other and unspecified transport accidents,4.0,5,,,4
2015,October,Major Cities,Traffic,17-25,Female,Pedal cyclist,"Car, pick-up truck or van",2.0,9,,,2
2015,October,Major Cities,Traffic,17-25,Female,Pedal cyclist,Fixed or stationary object,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Female,Pedal cyclist,Non-collision transport accident,6.0,8,,,6
2015,October,Major Cities,Traffic,17-25,Female,Pedal cyclist,Other and unspecified transport accidents,1.0,2,,,1
2015,October,Major Cities,Traffic,17-25,Female,Pedal cyclist,Pedal cycle,2.0,2,,,2
2015,October,Major Cities,Traffic,17-25,Female,Pedestrian,2- or 3- wheeled motor vehicle,1.0,6,,,1
2015,October,Major Cities,Traffic,17-25,Female,Pedestrian,"Car, pick-up truck or van",14.0,112,,,14
2015,October,Major Cities,Traffic,17-25,Female,Pedestrian,Heavy transport vehicle or bus,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Car driver,"Car, pick-up truck or van",38.0,189,,,38
2015,October,Major Cities,Traffic,17-25,Male,Car driver,Fixed or stationary object,28.0,164,,,28
2015,October,Major Cities,Traffic,17-25,Male,Car driver,Heavy transport vehicle or bus,3.0,5,,,3
2015,October,Major Cities,Traffic,17-25,Male,Car driver,Non-collision transport accident,16.0,23,,,16
2015,October,Major Cities,Traffic,17-25,Male,Car driver,Other and unspecified transport accidents,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Car passenger,"Car, pick-up truck or van",14.0,40,,,14
2015,October,Major Cities,Traffic,17-25,Male,Car passenger,Fixed or stationary object,9.0,36,,,9
2015,October,Major Cities,Traffic,17-25,Male,Car passenger,Heavy transport vehicle or bus,2.0,19,,,2
2015,October,Major Cities,Traffic,17-25,Male,Car passenger,Non-collision transport accident,5.0,11,,,5
2015,October,Major Cities,Traffic,17-25,Male,Car passenger,Pedestrian or animal,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Car unknown position,"Car, pick-up truck or van",1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Car unknown position,Other and unspecified transport accidents,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,2- or 3- wheeled motor vehicle,3.0,3,,,3
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,"Car, pick-up truck or van",32.0,240,,,32
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,Fixed or stationary object,9.0,18,,,9
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,Heavy transport vehicle or bus,1.0,19,,,1
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,Non-collision transport accident,40.0,141,,,40
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,Other and unspecified transport accidents,17.0,54,,,17
2015,October,Major Cities,Traffic,17-25,Male,Motorcyclist,Other non-motor vehicle,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Other or unknown,Other and unspecified transport accidents,4.0,31,,,4
2015,October,Major Cities,Traffic,17-25,Male,Pedal cyclist,"Car, pick-up truck or van",14.0,31,,,14
2015,October,Major Cities,Traffic,17-25,Male,Pedal cyclist,Fixed or stationary object,3.0,4,,,3
2015,October,Major Cities,Traffic,17-25,Male,Pedal cyclist,Non-collision transport accident,14.0,19,,,14
2015,October,Major Cities,Traffic,17-25,Male,Pedal cyclist,Other and unspecified transport accidents,7.0,8,,,7
2015,October,Major Cities,Traffic,17-25,Male,Pedal cyclist,Pedal cycle,1.0,1,,,1
2015,October,Major Cities,Traffic,17-25,Male,Pedestrian,"Car, pick-up truck or van",16.0,31,,,16
2015,October,Major Cities,Traffic,17-25,Male,Pedestrian,Heavy transport vehicle or bus,1.0,1,1.0,1.0,0
2015,October,Major Cities,Traffic,17-25,Male,Pick-up truck or van occupant,Fixed or stationary object,1.0,5,,,1
2015,October,Major Cities,Traffic,17-25,Male,Pick-up truck or van occupant,Non-collision transport accident,1.0,3,,,1
2015,October,Major Cities,Traffic,26-39,Female,Car driver,"Car, pick-up truck or van",72.0,101,,,72
2015,October,Major Cities,Traffic,26-39,Female,Car driver,Fixed or stationary object,19.0,51,,,19
2015,October,Major Cities,Traffic,26-39,Female,Car driver,Heavy transport vehicle or bus,3.0,4,,,3
2015,October,Major Cities,Traffic,26-39,Female,Car driver,Non-collision transport accident,7.0,14,,,7
2015,October,Major Cities,Traffic,26-39,Female,Car passenger,"Car, pick-up truck or van",19.0,111,,,19
2015,October,Major Cities,Traffic,26-39,Female,Car passenger,Fixed or stationary object,7.0,25,,,7
2015,October,Major Cities,Traffic,26-39,Female,Car passenger,Heavy transport vehicle or bus,4.0,4,,,4
2015,October,Major Cities,Traffic,26-39,Female,Car passenger,Non-collision transport accident,6.0,19,,,6
2015,October,Major Cities,Traffic,26-39,Female,Car passenger,Pedestrian or animal,,2,,,0
2015,October,Major Cities,Traffic,26-39,Female,Car unknown position,"Car, pick-up truck or van",3.0,3,,,3
2015,October,Major Cities,Traffic,26-39,Female,Car unknown position,Fixed or stationary object,,20,,,0
2015,October,Major Cities,Traffic,26-39,Female,Car unknown position,Other and unspecified transport accidents,4.0,5,,,4
2015,October,Major Cities,Traffic,26-39,Female,Heavy transport driver,Non-collision transport accident,1.0,1,,,1
2015,October,Major Cities,Traffic,26-39,Female,Motorcyclist,"Car, pick-up truck or van",5.0,32,,,5
2015,October,Major Cities,Traffic,26-39,Female,Motorcyclist,Fixed or stationary object,2.0,3,,,2
2015,October,Major Cities,Traffic,26-39,Female,Motorcyclist,Non-collision transport accident,3.0,3,,,3
2015,October,Major Cities,Traffic,26-39,Female,Motorcyclist,Other and unspecified transport accidents,1.0,8,,,1
2015,October,Major Cities,Traffic,26-39,Female,Other or unknown,Other and unspecified transport accidents,4.0,4,,,4
2015,October,Major Cities,Traffic,26-39,Female,Pedal cyclist,"Car, pick-up truck or van",15.0,27,,,15
2015,October,Major Cities,Traffic,26-39,Female,Pedal cyclist,Fixed or stationary object,4.0,13,,,4
